ì˙ït,ä¥êıé“êî1ì˙,ÉâÉOïœêî,ä¥êıé“êîó›åv,éÄé“êî1ì˙,éÄé“êîó›åv,ïΩãœãCâ∑,S,I,R,D,V,T,pop,rrI,rdI,SI,ì¸â@íÜ,åyè«ÅEíÜìôè«,èdè«,èhîëó√ó{,é©ëÓó√ó{,í≤êÆíÜ,PCRåüç∏ózê´é“êî,çRå¥åüç∏ózê´é“êî,PCRåüç∏âAê´é“êî,çRå¥åüç∏âAê´é“êî,åüç∏êlêî(7ì˙ä‘à⁄ìÆïΩãœ),ózê´ó¶,ã~ã}à„ó√_ìåãûÉãÅ[ÉãìKópåèêî,ã~ã}à„ó√_ìåãûÉãÅ[ÉãìKópåèêî_7ì˙ä‘à⁄ìÆïΩãœíl,ç~êÖó ÇÃçáåv(mm),ì˙è∆éûä‘(éûä‘),ïΩãœïóë¨(m/s),ïΩãœéºìx(Åì),ïΩãœåªínãCà≥(hPa),ïΩãœâ_ó (10ï™î‰),êlìÆëùå∏ó¶ëOì˙î‰ïΩãœ,åé,âŒ,êÖ,ñÿ,ã‡,ìy,ì˙,ójì˙,ïΩì˙ãxì˙,urgent
2021/1/30,770,871,100045,19,883,4.1,13852361,13450,84942,883,0,770,13960236,756,3,1.86E+11,2882,2741,141,709,5644,4148,379,85,5977,1068,9317,0.071,104,113.4,0,9.4,2.9,36,1014.6,0,-29.26666667,0,0,0,0,0,1,0,ìy,ãxì˙,yes
2021/1/31,634,770,100679,3,886,5.4,13851591,13461,85698,886,0,634,13960236,1923,8,1.86E+11,2891,2751,140,683,5470,4213,198,32,2855,596,9355.6,0.069,106,108.4,0,9.4,2.6,42,1022.2,0,-10.825,0,0,0,0,0,0,1,ì˙,ãxì˙,yes
2021/2/1,393,634,101072,8,894,7.2,13850957,12164,87621,894,0,393,13952915,1487,23,1.68E+11,2899,2766,133,656,4692,3472,426,112,7179,2015,9236.6,0.065,138,110.9,0,4.5,2.7,57,1020.3,6.5,129.2916667,1,0,0,0,0,0,0,åé,ïΩì˙,yes
2021/2/2,556,393,101628,23,917,8.8,13850564,11047,89108,917,0,556,13952915,1555,32,1.53E+11,2859,2730,129,622,3851,3433,555,81,9816,1774,9293,0.061,110,108.6,12,4.2,3.2,67,1004.4,7.3,-2.308333333,0,1,0,0,0,0,0,âŒ,ïΩì˙,yes
2021/2/3,676,556,102304,32,949,6.2,13850008,10016,90663,949,0,676,13952915,1447,25,1.39E+11,2876,2751,125,607,3264,3107,490,79,8182,1582,9148.1,0.058,111,107.9,0,9,2,42,1011.6,1.3,2.825,0,0,1,0,0,0,0,êÖ,ïΩì˙,yes
2021/2/4,734,676,103038,25,974,7,13849332,9220,92110,974,0,734,13952915,1284,22,1.28E+11,2855,2740,115,576,3115,2570,448,63,7828,1713,9142.9,0.056,92,108.3,0,9.5,2.9,42,1010.6,0,0.108333333,0,0,0,1,0,0,0,ñÿ,ïΩì˙,yes
2021/2/5,577,734,103615,22,996,7.1,13848598,8648,93394,996,0,577,13952915,1288,21,1.2E+11,2816,2699,117,579,2770,2222,436,65,7787,1511,9047.4,0.054,107,109.7,0,8.9,2.4,53,1015.2,4,2.633333333,0,0,0,0,1,0,0,ã‡,ïΩì˙,yes
2021/2/6,639,577,104254,21,1017,8.9,13848021,7916,94682,1017,0,639,13952915,966,6,1.1E+11,2775,2661,114,567,2123,2252,318,36,5427,1000,8943.4,0.053,87,107.3,0,9.4,1.7,55,1010.1,1.8,-30.03333333,0,0,0,0,0,1,0,ìy,ãxì˙,yes
2021/2/7,429,639,104683,6,1023,9.9,13847382,7583,95648,1023,0,429,13952915,939,12,1.05E+11,2722,2611,111,578,1638,2236,132,17,2184,546,8828.9,0.053,105,107.1,0,9.1,2.4,49,1007.4,2,-9.083333333,0,0,0,0,0,0,1,ì˙,ãxì˙,yes
2021/2/8,276,429,104959,12,1035,6.1,13846953,7061,96587,1035,0,276,13952915,919,18,97773335133,2663,2559,104,557,1626,1653,371,88,6673,1891,8727.6,0.052,116,104,0,2.7,3.2,41,1008,5.8,113.65,1,0,0,0,0,0,0,åé,ïΩì˙,yes
2021/2/9,412,276,105371,18,1053,4.7,13846677,6400,97506,1053,0,412,13952915,622,25,88618732800,2606,2502,104,535,1340,1493,430,62,8252,1680,8470.1,0.051,90,101.1,0,9.7,4,32,1014.5,0,-0.291666667,0,1,0,0,0,0,0,âŒ,ïΩì˙,yes
2021/2/10,491,412,105862,25,1078,6.7,13846265,6165,98128,1078,0,491,13952915,431,21,85362223725,2553,2450,103,527,1265,1473,355,68,7893,1563,8405.3,0.049,86,97.6,0,8,2.3,48,1014.6,5,5.058333333,0,0,1,0,0,0,0,êÖ,ïΩì˙,yes
2021/2/11,434,491,106296,21,1099,8.7,13845774,6204,98559,1099,0,434,13952915,748,15,85899181896,2558,2455,103,515,1210,1517,194,30,3247,635,7555.9,0.049,111,100.3,0,9.4,3.5,44,1016.7,3.5,-29.15833333,0,0,0,1,0,0,0,ñÿ,ïΩì˙,yes
2021/2/12,307,434,106603,15,1114,7.8,13845340,5875,99307,1114,0,307,13952915,445,11,81341372500,2500,2398,102,503,1271,1070,315,69,7039,1871,7483.7,0.047,115,101.4,0,1.5,1.9,56,1024.4,10,67.375,0,0,0,0,1,0,0,ã‡,ïΩì˙,yes
2021/2/13,369,307,106972,11,1125,10.4,13845033,5726,99752,1125,0,369,13952915,418,6,79276658958,2445,2341,104,482,1164,1166,288,44,5846,999,7540.3,0.047,110,104.7,0,9.4,2.4,66,1024.2,5,-29.36666667,0,0,0,0,0,1,0,ìy,ãxì˙,yes
2021/2/14,371,369,107343,6,1131,12.3,13844664,5671,100170,1131,0,371,13952915,710,6,78513089544,2409,2306,103,491,1073,1231,157,31,2562,545,7599.7,0.047,98,103.7,0,6.4,2.9,64,1017.7,5.8,-8.441666667,0,0,0,0,0,0,1,ì˙,ãxì˙,yes
2021/2/15,266,371,107609,6,1137,11.4,13844293,5326,100880,1137,0,266,13952915,1304,27,73734704518,2341,2244,97,444,1028,1779,239,69,6645,2130,7608.3,0.044,102,101.7,76.5,0.6,2.7,91,993.1,7.5,105.4333333,1,0,0,0,0,0,0,åé,ïΩì˙,yes
2021/2/16,350,266,107959,27,1164,10.6,13844027,4261,102184,1164,0,350,13952915,612,19,58989399047,2323,2231,92,416,989,883,364,34,8963,1747,7706,0.042,116,105.4,0,10,3,38,996.1,0,1.85,0,1,0,0,0,0,0,âŒ,ïΩì˙,yes
2021/2/17,378,350,108337,19,1183,7.6,13843677,3980,102796,1183,0,378,13952915,406,27,55097834460,2232,2145,87,425,980,721,294,50,6869,1573,7549.9,0.041,95,106.7,0,7,4,37,995.2,2.3,0.158333333,0,0,1,0,0,0,0,êÖ,ïΩì˙,yes
2021/2/18,445,378,108782,27,1210,4.3,13843299,3925,103202,1210,0,445,13952915,465,11,54334948575,2147,2063,84,429,995,799,271,40,6379,1506,8134.1,0.04,99,105,0,7,2.9,35,1002,4.3,1.383333333,0,0,0,1,0,0,0,ñÿ,ïΩì˙,yes
2021/2/19,353,445,109135,11,1221,6.9,13842854,3894,103667,1221,0,353,13952915,303,27,53904073476,2097,2013,84,430,1077,643,246,56,6508,1481,7990.9,0.039,86,100.9,0,10,3.2,41,1009.5,0.3,3.466666667,0,0,0,0,1,0,0,ã‡,ïΩì˙,yes
2021/2/20,327,353,109462,27,1248,10.2,13842501,3917,103970,1248,0,327,13952915,347,17,54221076417,2063,1981,82,442,1015,724,198,36,4598,901,7784.6,0.038,78,96.3,0,9.9,3.3,47,1004.8,0,-27.56666667,0,0,0,0,0,1,0,ìy,ãxì˙,yes
2021/2/21,272,327,109734,17,1265,13.9,13842174,3880,104317,1265,0,272,13952915,496,9,53707635120,2035,1953,82,464,933,720,98,18,1787,613,7673.3,0.037,86,94.6,0,9.9,2.3,56,1007.4,0,-11.31666667,0,0,0,0,0,0,1,ì˙,ãxì˙,yes
2021/2/22,178,272,109912,9,1274,14.9,13841902,3647,104813,1274,0,178,13952915,314,11,50481416594,1991,1915,76,453,909,472,218,61,6647,2092,7664,0.037,106,95.1,0,10.2,2.7,53,1006,1.5,101.3083333,1,0,0,0,0,0,0,åé,ïΩì˙,yes
2021/2/23,275,178,110187,11,1285,11,13841724,3500,105127,1285,0,275,13952915,468,17,48446034000,1963,1886,77,429,812,571,152,24,3467,578,6680.1,0.038,97,92.4,0,9.7,4.3,39,1007.4,3.8,-26.00833333,0,1,0,0,0,0,0,âŒ,ïΩì˙,yes
2021/2/24,213,275,110400,17,1302,6.4,13841449,3290,105595,1302,0,213,13952915,360,23,45538367210,1882,1813,69,408,764,449,232,49,6318,1850,6632,0.037,77,89.9,0,10.1,4.3,34,1017.1,7,76.36666667,0,0,1,0,0,0,0,êÖ,ïΩì˙,yes
2021/2/25,340,213,110740,23,1325,6.6,13841236,3120,105955,1325,0,340,13952915,356,30,43184656320,1812,1741,71,373,704,571,276,23,6662,1534,6674.7,0.036,58,84,0,8.5,3,45,1020.6,4.5,-1.075,0,0,0,1,0,0,0,ñÿ,ïΩì˙,yes
2021/2/26,270,340,111010,30,1355,8.7,13840896,3074,106311,1355,0,270,13952915,324,15,42546914304,1774,1704,70,365,696,509,228,31,6726,1458,6696.4,0.035,61,80.4,0,0,2.7,43,1017.3,10,3.008333333,0,0,0,0,1,0,0,ã‡,ïΩì˙,yes
2021/2/27,337,270,111347,15,1370,5.7,13840626,3005,106635,1370,0,337,13952915,291,6,41591081130,1694,1626,68,357,647,644,167,28,4505,811,6664.7,0.034,90,82.1,0,9.9,3.7,38,1024.7,5.3,-28.56666667,0,0,0,0,0,1,0,ìy,ãxì˙,yes
2021/2/28,329,337,111676,6,1376,6.6,13840289,3045,106926,1376,0,329,13952915,385,19,42143680005,1696,1629,67,386,576,716,70,12,1708,552,6639.9,0.034,63,78.9,0,10.4,2.4,54,1030.5,3.3,-9.566666667,0,0,0,0,0,0,1,ì˙,ãxì˙,yes
2021/3/1,121,329,111797,19,1395,11.8,13839960,2970,107311,1395,0,121,13942024,235,5,41104681200,1663,1602,61,389,618,421,181,44,6006,1919,6515.9,0.033,76,74.6,0.5,7.3,3.3,64,1021.4,7,110.3916667,1,0,0,0,0,0,0,åé,ïΩì˙,yes
2021/3/2,232,121,112029,5,1400,13.5,13839839,2851,107546,1400,0,232,13942024,401,19,39457380989,1617,1563,54,378,598,490,253,43,7266,1641,7227.6,0.032,70,70.7,9.5,0.2,5.6,82,1005.9,10,-6.616666667,0,1,0,0,0,0,0,âŒ,ïΩì˙,yes
2021/3/3,316,232,112345,19,1419,7.4,13839607,2663,107947,1419,0,316,13942024,296,23,36854873441,1548,1496,52,384,529,518,227,33,6676,1433,7216.1,0.032,70,69.7,0,10.8,4.6,43,1022.7,5,6.883333333,0,0,1,0,0,0,0,êÖ,ïΩì˙,yes
2021/3/4,279,316,112624,23,1442,9,13839291,2660,108243,1442,0,279,13942024,344,12,36812514060,1519,1468,51,409,548,463,207,43,5927,1433,7089.7,0.032,68,71.1,0,8.4,2.4,60,1028.7,9,0.533333333,0,0,0,1,0,0,0,ñÿ,ïΩì˙,yes
2021/3/5,301,279,112925,12,1454,11.8,13839012,2583,108587,1454,0,301,13942024,277,8,35746167996,1449,1400,49,412,552,471,226,44,6183,1577,7030.7,0.032,73,72.9,2,3.6,1.7,78,1020.8,9.8,1.016666667,0,0,0,0,1,0,0,ã‡,ïΩì˙,yes
2021/3/6,293,301,113218,8,1462,13.8,13838711,2599,108864,1462,0,293,13942024,233,0,35966809889,1393,1342,51,409,559,531,159,22,4762,1005,7093.1,0.031,55,67.9,0.5,4.9,2.3,70,1014.9,10,-28.16666667,0,0,0,0,0,1,0,ìy,ãxì˙,yes
2021/3/7,237,293,113455,0,1462,7.8,13838418,2659,109097,1462,0,237,13942024,296,17,36796353462,1418,1366,52,417,532,529,86,14,1806,527,7106.1,0.032,51,66.1,0,0.2,2.9,56,1023.8,10,-7.725,0,0,0,0,0,0,1,ì˙,ãxì˙,yes
2021/3/8,116,237,113571,17,1479,6.6,13838181,2583,109393,1479,0,116,13942024,308,21,35744021523,1427,1381,46,417,570,285,197,50,5609,1970,7059.9,0.032,57,63.4,5.5,0,2.6,87,1021.7,10,114.1166667,1,0,0,0,0,0,0,åé,ïΩì˙,yes
2021/3/9,290,116,113861,21,1500,9.6,13838065,2370,109701,1500,0,290,13942024,331,18,32796214050,1361,1322,39,387,491,421,261,35,7507,1615,7090.6,0.032,58,61.7,0,3.7,2.2,70,1020.9,10,-0.125,0,1,0,0,0,0,0,âŒ,ïΩì˙,yes
2021/3/10,340,290,114201,18,1518,12,13837775,2311,110032,1518,0,340,13942024,300,18,31979098025,1333,1294,39,368,522,428,251,43,6677,1619,7122.1,0.033,69,61.6,0,10.3,3.5,45,1017.1,3,3.791666667,0,0,1,0,0,0,0,êÖ,ïΩì˙,yes
2021/3/11,335,340,114536,18,1536,9.9,13837435,2333,110332,1536,0,335,13942024,290,25,32282735855,1301,1262,39,380,560,427,212,35,6360,1481,7190.4,0.032,60,60.4,0,10.7,2.4,52,1024.7,2.5,1.883333333,0,0,0,1,0,0,0,ñÿ,ïΩì˙,yes
2021/3/12,304,335,114840,25,1561,12.7,13837100,2353,110622,1561,0,304,13942024,225,16,32558696300,1279,1242,37,420,569,389,253,51,6856,1495,7279.7,0.033,59,58.4,0,2.8,1.9,63,1020.8,10,0.225,0,0,0,0,1,0,0,ã‡,ïΩì˙,yes
2021/3/13,330,304,115170,16,1577,11.1,13836796,2416,110847,1577,0,330,13942024,225,3,33429699136,1262,1222,40,443,576,465,172,33,4492,1008,7245,0.033,61,59.3,65,0,3.3,95,1005.6,9.5,-30.525,0,0,0,0,0,1,0,ìy,ãxì˙,yes
2021/3/14,239,330,115409,3,1580,12.5,13836466,2518,111072,1580,0,239,13942024,295,9,34840221388,1250,1209,41,472,585,450,87,35,1867,612,7269,0.034,63,61,0,10.8,5.6,46,1004.2,0.8,2.991666667,0,0,0,0,0,0,1,ì˙,ãxì˙,yes
2021/3/15,175,239,115584,9,1589,12.9,13836227,2453,111367,1589,0,175,13942024,234,16,33940264831,1270,1228,42,491,601,266,236,58,6223,2052,7375.1,0.034,66,62.3,0,11.3,3.8,34,1010.9,0.3,87.44166667,1,0,0,0,0,0,0,åé,ïΩì˙,yes
2021/3/16,300,175,115884,16,1605,14.5,13836052,2378,111601,1605,0,300,13942024,283,7,32902131656,1268,1226,42,485,542,383,312,36,7542,1707,7400.7,0.035,58,62.3,0,7.7,2.8,46,1006,8.5,-3.108333333,0,1,0,0,0,0,0,âŒ,ïΩì˙,yes
2021/3/17,409,300,116293,7,1612,13.7,13835752,2388,111884,1612,0,409,13942024,277,12,33039775776,1270,1229,41,501,550,476,231,34,6514,1480,7353.4,0.035,57,60.6,0,9.6,3.6,38,1008.9,2.5,0.566666667,0,0,1,0,0,0,0,êÖ,ïΩì˙,yes
2021/3/18,323,409,116616,12,1624,12.3,13835343,2508,112161,1624,0,323,13942024,309,6,34699040244,1293,1249,44,531,586,421,234,34,6413,1446,7359,0.035,52,59.4,0,10.9,2.6,49,1015.5,2,3.008333333,0,0,0,1,0,0,0,ñÿ,ïΩì˙,yes
2021/3/19,303,323,116919,6,1630,12.9,13835020,2516,112470,1630,0,303,13942024,212,2,34808910320,1318,1272,46,537,593,371,247,47,7107,1548,7401,0.035,61,59.7,0,7.6,2.7,57,1016.9,8,2.741666667,0,0,0,0,1,0,0,ã‡,ïΩì˙,yes
2021/3/20,342,303,117261,2,1632,14.1,13834717,2605,112682,1632,0,342,13942024,221,4,36039437785,1357,1310,47,544,572,474,189,40,3244,771,7192.3,0.036,76,61.9,0,1,2,68,1017,10,-24.81666667,0,0,0,0,0,1,0,ìy,ãxì˙,yes
2021/3/21,256,342,117517,4,1636,16.7,13834375,2722,112903,1636,0,256,13942024,341,7,37657168750,1355,1308,47,585,573,465,80,23,1512,637,7142.4,0.036,65,62.1,46.5,0,5.2,95,1003.3,10,-15.41666667,0,0,0,0,0,0,1,ì˙,ãxì˙,no
2021/3/22,187,256,117704,7,1643,12.1,13834119,2630,113244,1643,0,187,13942024,246,18,36383732970,1372,1325,47,554,573,318,259,84,6683,2132,7226.6,0.037,85,64.9,0.5,1.8,3.5,54,1004.9,10,110.3833333,1,0,0,0,0,0,0,åé,ïΩì˙,no
2021/3/23,337,187,118041,18,1661,10.8,13833932,2553,113490,1661,0,337,13942024,328,6,35318028396,1379,1337,42,567,535,409,314,49,8278,1733,7337.6,0.036,67,66.1,0,11.6,2.9,46,1017.5,0.5,0.408333333,0,1,0,0,0,0,0,âŒ,ïΩì˙,no
2021/3/24,420,337,118461,6,1667,13.8,13833595,2556,113818,1667,0,420,13942024,304,7,35358668820,1371,1329,42,547,563,495,305,48,7099,1618,7453.4,0.037,58,66.3,0,11.5,3.5,61,1020.5,5,2.791666667,0,0,1,0,0,0,0,êÖ,ïΩì˙,no
2021/3/25,394,420,118855,7,1674,14.5,13833175,2665,114122,1674,0,394,13942024,346,15,36865411375,1392,1351,41,569,628,470,277,62,6126,1506,7431.1,0.039,51,66.1,0.5,2,3,76,1015.4,10,-0.558333333,0,0,0,1,0,0,0,ñÿ,ïΩì˙,no
2021/3/26,376,394,119231,15,1689,14.5,13832781,2698,114468,1689,0,376,13942024,220,16,37320843138,1399,1354,45,599,624,452,315,55,6723,1538,7385.7,0.041,61,66.1,0,10.8,3.4,42,1012.7,2.5,3.858333333,0,0,0,0,1,0,0,ã‡,ïΩì˙,no
2021/3/27,430,376,119661,16,1705,13.7,13832405,2838,114688,1705,0,430,13942024,305,20,39256365390,1437,1393,44,628,617,586,215,28,4639,936,7610.6,0.04,83,67.1,0,10.2,3.3,49,1019.4,7.3,-24.69166667,0,0,0,0,0,1,0,ìy,ãxì˙,no
2021/3/28,313,430,119974,20,1725,16.5,13831975,2943,114993,1725,0,313,13942024,388,12,40707502425,1419,1378,41,676,608,553,141,23,2014,590,7684.3,0.04,87,70.3,8,0,4.5,80,1011.5,10,-12.85,0,0,0,0,0,0,1,ì˙,ãxì˙,no
2021/3/29,234,313,120208,12,1737,17.5,13831662,2856,115381,1737,0,234,13942024,309,10,39503226672,1436,1396,40,658,684,312,219,60,6014,2085,7572.9,0.04,78,69.3,34.5,10.5,2.7,84,1000.4,7.5,98.88333333,1,0,0,0,0,0,0,åé,ïΩì˙,no
2021/3/30,364,234,120572,10,1747,17.8,13831428,2771,115690,1747,0,364,13942024,322,23,38326886988,1468,1429,39,628,595,444,311,65,7277,1748,7433.9,0.041,79,71,0,3.1,2.4,76,1005.3,9.8,0.65,0,1,0,0,0,0,0,âŒ,ïΩì˙,no
2021/3/31,414,364,120986,23,1770,17.9,13831064,2790,116012,1770,0,414,13942024,245,4,38588668560,1466,1421,45,630,616,492,325,46,6436,1550,7332,0.042,47,69.4,0,9.9,3.2,54,1008.7,5,5.9,0,0,1,0,0,0,0,êÖ,ïΩì˙,no
2021/4/1,475,414,121461,4,1774,16.6,13830650,2955,116257,1774,0,475,13957179,267,2,40869570750,1462,1418,44,653,641,674,342,48,6397,1569,7387,0.042,48,69,0,6.5,2.8,61,1017.8,7.8,-0.25,0,0,0,1,0,0,0,ñÿ,ïΩì˙,no
2021/4/2,440,475,121901,2,1776,16,13830175,3161,116524,1776,0,440,13957179,389,0,43717183175,1516,1473,43,677,644,764,321,58,7146,1558,7451.6,0.042,43,66.4,0,1,2.6,63,1024.4,9.8,-2.708333333,0,0,0,0,1,0,0,ã‡,ïΩì˙,no
2021/4/3,446,440,122347,0,1776,16.9,13829735,3212,116913,1776,0,446,13957179,346,0,44421108820,1526,1478,48,709,611,812,221,46,5193,968,7538.7,0.042,63,63.6,0,8.1,2.7,63,1019.2,5.8,-28.46666667,0,0,0,0,0,1,0,ìy,ãxì˙,no
2021/4/4,355,446,122702,0,1776,18.5,13829289,3312,117259,1776,0,355,13957179,343,3,45802605168,1521,1474,47,744,579,823,136,13,1955,517,7517.7,0.042,73,61.6,10.5,3.3,4.1,75,1008.5,9,-8.158333333,0,0,0,0,0,0,1,ì˙,ãxì˙,no
2021/4/5,249,355,122951,3,1779,12.9,13828934,3321,117602,1779,0,249,13957179,311,6,45925889814,1526,1480,46,764,551,729,326,99,6486,1989,7592.3,0.044,37,55.7,18,0,3.2,89,1008.8,8,115.0583333,1,0,0,0,0,0,0,åé,ïΩì˙,no
2021/4/6,399,249,123350,6,1785,10.6,13828685,3253,117913,1785,0,399,13957179,382,4,44984712305,1555,1511,44,794,549,754,406,58,7982,1627,7688.3,0.045,35,49.4,0,2.5,2.8,65,1016.4,7,-1.958333333,0,1,0,0,0,0,0,âŒ,ïΩì˙,no
2021/4/7,555,399,123905,4,1789,13.3,13828286,3266,118295,1789,0,555,13957179,437,5,45163182076,1500,1459,41,818,611,892,355,45,6768,1607,7748,0.046,51,50,0,10.9,2.5,59,1010.7,2.8,1.033333333,0,0,1,0,0,0,0,êÖ,ïΩì˙,no
2021/4/8,545,555,124450,5,1794,13.3,13827731,3379,118732,1794,0,545,13957179,481,4,46723903049,1521,1480,41,836,749,818,407,92,6765,1611,7822.1,0.047,41,49,2.5,8.2,3.4,65,1010.6,5,-2.116666667,0,0,0,1,0,0,0,ñÿ,ïΩì˙,no
2021/4/9,537,545,124987,4,1798,11.9,13827186,3439,119213,1798,0,537,13957179,403,5,47551692654,1510,1467,43,880,773,813,401,55,7761,1424,7901.9,0.048,41,48.7,0,5.3,3.1,46,1016.8,5.8,1.891666667,0,0,0,0,1,0,0,ã‡,ïΩì˙,no
2021/4/10,570,537,125557,5,1803,10.4,13826649,3568,119616,1803,0,570,13957179,397,0,49333483632,1505,1468,37,956,767,910,298,57,5247,953,7920,0.05,36,44.9,0,9.3,3,42,1027.3,4.3,-27.10833333,0,0,0,0,0,1,0,ìy,ãxì˙,no
2021/4/11,421,570,125978,0,1803,12.5,13826079,3741,120013,1803,0,421,13957179,472,1,51723361539,1511,1472,39,1028,762,861,155,21,2116,559,7952.9,0.05,59,42.9,0,11.9,2.7,58,1030.7,0.5,-6.983333333,0,0,0,0,0,0,1,ì˙,ãxì˙,no
2021/4/12,306,421,126284,1,1804,14.4,13825658,3689,120485,1804,370,306,13957179,444,7,51002852362,1484,1442,42,1037,772,702,344,119,6633,2275,8020.1,0.05,61,46.3,0,9.9,3,60,1028.6,6,105.35,1,0,0,0,0,0,0,åé,ïΩì˙,no
2021/4/13,510,306,126794,7,1811,15.7,13824982,3544,120929,1811,58,510,13957179,489,8,48995736208,1462,1421,41,1021,793,778,487,62,8716,1893,8175.1,0.051,54,49,0.5,0.7,3.8,79,1015.7,10,-4.541666667,0,1,0,0,0,0,0,âŒ,ïΩì˙,no
2021/4/14,591,510,127385,8,1819,15.3,13824414,3557,121418,1819,329,591,13957179,458,9,49173440598,1424,1383,41,1058,820,846,440,66,8298,1749,8429.1,0.051,50,48.9,36,0,3.6,96,1003.7,10,-1.4,0,0,1,0,0,0,0,êÖ,ïΩì˙,no
2021/4/15,729,591,128114,9,1828,10.7,13823494,3681,121876,1828,336,729,13957179,543,8,50884281414,1428,1391,37,1106,892,984,507,74,7529,1596,8547.9,0.052,39,48.6,0,10.1,3.1,53,1018.6,6.5,6.508333333,0,0,0,1,0,0,0,ñÿ,ïΩì˙,no
2021/4/16,667,729,128781,8,1836,13.7,13822429,3859,122419,1836,752,667,13957179,456,10,53340753511,1433,1390,43,1159,1017,917,475,80,7921,1681,8621.6,0.053,48,49.6,0,1.7,2.6,64,1023.5,9.5,-0.466666667,0,0,0,0,1,0,0,ã‡,ïΩì˙,no
2021/4/17,759,667,129540,10,1846,15.7,13821010,4060,122875,1846,555,759,13957179,516,1,56113300600,1457,1412,45,1220,1051,1091,364,79,5644,1067,8707.1,0.054,42,50.4,33.5,0,3.2,80,1013.1,10,-30.275,0,0,0,0,0,1,0,ìy,ãxì˙,no
2021/4/18,543,759,130083,1,1847,16.4,13819696,4302,123391,1847,111,543,13957179,465,0,59452332192,1486,1441,45,1296,1063,1000,191,46,2418,593,8763.9,0.054,54,49.7,15,12.2,4.2,51,996.3,3,0.816666667,0,0,0,0,0,0,1,ì˙,ãxì˙,no
2021/4/19,405,543,130488,0,1847,15.8,13819042,4380,123856,1847,1318,405,13957179,511,5,60527403960,1532,1485,47,1319,1094,840,441,135,7173,2380,8872.1,0.056,55,48.9,0,12.1,3.5,41,1007.4,0,97.94166667,1,0,0,0,0,0,0,åé,ïΩì˙,no
2021/4/20,711,405,131199,5,1852,17.2,13817319,4269,124367,1852,1472,711,13957179,505,4,58986134811,1571,1521,50,1296,1092,1021,631,81,9795,1980,9062,0.057,47,47.9,0,12.1,2.5,52,1012,2.5,2.058333333,0,1,0,0,0,0,0,âŒ,ïΩì˙,no
2021/4/21,843,711,132042,4,1856,19.1,13815136,4471,124872,1856,2184,843,13957179,570,8,61767473056,1606,1558,48,1320,1222,1166,567,108,8822,1882,9180,0.059,73,51.1,0,12.3,3.1,35,1015.6,0,2.016666667,0,0,1,0,0,0,0,êÖ,ïΩì˙,no
2021/4/22,861,843,132903,8,1864,18.1,13812109,4736,125442,1864,2181,861,13957179,549,5,65414148224,1689,1641,48,1344,1300,1264,528,74,7518,1633,9186.7,0.059,46,52.1,0,8.7,4.2,32,1016.1,3.3,-0.441666667,0,0,0,1,0,0,0,ñÿ,ïΩì˙,no
2021/4/23,759,861,133662,5,1869,13.8,13809067,5043,125991,1869,2221,759,13957179,626,3,69639124881,1731,1679,52,1415,1369,1287,552,91,8149,1820,9251.7,0.06,53,52.9,0,12.4,3.1,52,1019.6,1.5,2.141666667,0,0,0,0,1,0,0,ã‡,ïΩì˙,no
2021/4/24,876,759,134538,3,1872,15.3,13806087,5173,126617,1872,1459,876,13957179,646,4,71418888051,1779,1728,51,1416,1395,1459,403,62,6350,1137,9365.7,0.06,71,57,0,11,2.6,57,1017.2,8.3,-24.06666667,0,0,0,0,0,1,0,ìy,ãxì˙,no
2021/4/25,635,876,135173,4,1876,16.9,13803752,5399,127263,1876,739,635,13957179,597,0,74526457048,1812,1762,50,1498,1489,1235,224,41,2208,654,9348.4,0.06,64,58.4,0,5.7,3.1,58,1009.5,6,-30.05,0,0,0,0,0,0,1,ì˙,ãxì˙,yes
2021/4/26,425,635,135598,0,1876,13.4,13802378,5437,127860,1876,2243,425,13957179,741,3,75043529186,1937,1882,55,1502,1586,837,488,128,6842,2198,9280.9,0.061,50,57.7,0,12.6,3.3,35,1015.3,1.8,148.0166667,1,0,0,0,0,0,0,åé,ïΩì˙,yes
2021/4/27,828,425,136426,3,1879,14.6,13799710,5118,128601,1879,2355,828,13957179,643,1,70626915780,1923,1868,55,1467,1460,1096,680,126,8730,1865,9125.7,0.064,50,58.1,0,10.1,3.5,54,1020.2,4.8,-2.191666667,0,1,0,0,0,0,0,âŒ,ïΩì˙,yes
2021/4/28,925,828,137351,1,1880,18.2,13796527,5302,129244,1880,3557,925,13957179,709,9,73149186154,1931,1878,53,1503,1549,1244,660,117,8862,2002,9163.1,0.065,56,55.7,0,8,3.8,63,1016.1,7.8,2.333333333,0,0,1,0,0,0,0,êÖ,ïΩì˙,yes
2021/4/29,1027,925,138378,9,1889,17.2,13792045,5509,129953,1889,614,1027,13957179,677,2,75980375905,1955,1897,58,1466,1662,1453,477,30,4632,677,8600.7,0.068,55,57,37,0,4.4,91,1005.5,10,-36.34166667,0,0,0,1,0,0,0,ñÿ,ïΩì˙,yes
2021/4/30,698,1027,139076,2,1891,18.8,13790404,5857,130630,1891,2290,698,13957179,763,6,80770396228,2015,1950,65,1489,1783,1268,686,140,6762,2207,8484,0.072,66,58.9,3,11.9,3.4,64,998.7,5,85.45833333,0,0,0,0,1,0,0,ã‡,ïΩì˙,yes
